locus_id	gen_contig_id	gen_contig_start	gen_contig_stop	strand	out_seq_id	out_seq_start	out_seq_stop	pct_locus	overhangs	product
GBEIEJCH_00707	rec26	9553	9592	+	S_Abortusovis_SR44_AGEnt_accessory_0471_length_2173	1	40	3.79	1016,0	DNA polymerase IV
GBEIEJCH_00708	rec26	9811	10950	+	S_Abortusovis_SR44_AGEnt_accessory_0471_length_2173	259	1398	100.00	0,0	RNA-splicing ligase RtcB
GBEIEJCH_00709	rec26	10947	11561	+	S_Abortusovis_SR44_AGEnt_accessory_0471_length_2173	1395	2009	100.00	0,0	putative peptide chain release factor
GBEIEJCH_00710	rec26	11716	11725	-	S_Abortusovis_SR44_AGEnt_accessory_0471_length_2173	2164	2173	0.69	0,1448	aminoacyl-histidine dipeptidase precursor
GBEIEJCH_00714	rec26	15723	16775	-	S_Abortusovis_SR44_AGEnt_accessory_0472_length_1237	27	1079	100.00	0,0	outer membrane pore protein E precursor
GBEIEJCH_00718	rec26	19745	20065	+	S_Abortusovis_SR44_AGEnt_accessory_0473_length_1429	132	452	100.00	0,0	hypothetical protein
GBEIEJCH_00719	rec26	20062	21030	-	S_Abortusovis_SR44_AGEnt_accessory_0473_length_1429	449	1417	100.00	0,0	putative transposase
GBEIEJCH_00720	rec27	53	421	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	53	421	100.00	0,0	propanediol utilization protein
GBEIEJCH_00721	rec27	366	533	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	366	533	100.00	0,0	hypothetical protein
GBEIEJCH_00722	rec27	628	792	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	628	792	100.00	0,0	hypothetical protein
GBEIEJCH_00723	rec27	1275	2507	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	1275	2507	100.00	0,0	putative permease/MSF transporter
GBEIEJCH_00724	rec27	2639	3205	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	2639	3205	100.00	0,0	3-isopropylmalate dehydratase large subunit 2 (ec 4.2.1.33) (isopropylmalate isomerase 2) (alpha-ipm isomerase 2) (ipmi 2). 3-isopropylmalate dehydratase large subunit 2 (ec 4.2.1.33) (isopropylmalate isomerase 2) (alpha-ipm isomerase 2) (ipmi 2)
GBEIEJCH_00725	rec27	3153	4061	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	3153	4061	100.00	0,0	3-isopropylmalate dehydratase large subunit 1
GBEIEJCH_00726	rec27	4063	4689	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	4063	4689	100.00	0,0	3-isopropylmalate dehydratase small subunit 2 (ec 4.2.1.33) (isopropylmalate isomerase 2) (alpha-ipm isomerase 2) (ipmi 2)
GBEIEJCH_00727	rec27	4704	5582	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	4704	5582	100.00	0,0	putative fumarylacetoacetate (faa) hydrolase
GBEIEJCH_00728	rec27	5582	6496	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	5582	6496	100.00	0,0	putative hydrolase or acyltransferase
GBEIEJCH_00729	rec27	6530	7495	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	6530	7495	100.00	0,0	putative lysR family transcriptional regulator
GBEIEJCH_00730	rec27	7440	7712	-	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	7440	7712	100.00	0,0	hypothetical protein
GBEIEJCH_00731	rec27	8403	8801	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	8403	8801	100.00	0,0	putative secreted protein
GBEIEJCH_00732	rec27	8848	9606	-	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	8848	9606	100.00	0,0	fimbrial chaperone protein
GBEIEJCH_00733	rec27	9572	10897	-	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	9572	10897	100.00	0,0	putative fimbrial protein
GBEIEJCH_00734	rec27	10902	11693	-	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	10902	11693	100.00	0,0	outer membrane fimbrial usher protein
GBEIEJCH_00735	rec27	11740	13464	-	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	11740	13464	100.00	0,0	outer membrane fimbrial usher protein
GBEIEJCH_00736	rec27	13639	14004	-	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	13639	14004	100.00	0,0	fimbrial chaperone protein
GBEIEJCH_00737	rec27	14270	14806	-	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	14270	14806	100.00	0,0	putative fimbrial protein
GBEIEJCH_00738	rec27	15471	16205	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	15471	16205	100.00	0,0	putative transmembrane regulator
GBEIEJCH_00739	rec27	16178	16678	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	16178	16678	100.00	0,0	putative periplasmic protein
GBEIEJCH_00740	rec27	16980	18341	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	16980	18341	100.00	0,0	putative rtn protein
GBEIEJCH_00741	rec27	18357	18554	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	18357	18554	100.00	0,0	putative rtn protein
GBEIEJCH_00742	rec27	18654	19397	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	18654	19397	100.00	0,0	putative transmembrane regulator
GBEIEJCH_00743	rec27	19370	19918	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	19370	19918	100.00	0,0	putative periplasmic protein
GBEIEJCH_00744	rec27	20258	20782	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	20258	20782	100.00	0,0	putative outer membrane protein
GBEIEJCH_00745	rec27	21040	21567	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	21040	21567	100.00	0,0	putative transcriptionl regulator
GBEIEJCH_00746	rec27	21578	21802	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	21578	21802	100.00	0,0	putative secreted protein
GBEIEJCH_00747	rec27	21860	22219	+	S_Abortusovis_SR44_AGEnt_accessory_0474_length_22228	21860	22219	100.00	0,0	putative lipoprotein
GBEIEJCH_00748	rec27	22844	23722	-	S_Abortusovis_SR44_AGEnt_accessory_0475_length_8260	1	879	61.30	555,0	putative outer membrane efflux lipoprotein
GBEIEJCH_00749	rec27	23739	26906	-	S_Abortusovis_SR44_AGEnt_accessory_0475_length_8260	896	4063	100.00	0,0	putative cation efflux protein
GBEIEJCH_00750	rec27	26903	27328	-	S_Abortusovis_SR44_AGEnt_accessory_0475_length_8260	4060	4485	100.00	0,0	putative cation efflux pump
GBEIEJCH_00751	rec27	27270	27893	-	S_Abortusovis_SR44_AGEnt_accessory_0475_length_8260	4427	5050	100.00	0,0	putative cation efflux pump
GBEIEJCH_00752	rec27	28404	30263	+	S_Abortusovis_SR44_AGEnt_accessory_0475_length_8260	5561	7420	100.00	0,0	putative cation transport atpase (ec 3.6.1.-)
GBEIEJCH_00753	rec27	30303	30692	+	S_Abortusovis_SR44_AGEnt_accessory_0475_length_8260	7460	7849	100.00	0,0	putative cation transport atpase (ec 3.6.1.-)
GBEIEJCH_00754	rec27	30704	31103	+	S_Abortusovis_SR44_AGEnt_accessory_0475_length_8260	7861	8260	86.02	0,65	putative transcriptional regulatory protein
GBEIEJCH_00757	rec27	33440	33549	+	S_Abortusovis_SR44_AGEnt_accessory_0476_length_110	1	110	5.62	266,1583	type III restriction-modification system enzyme (StyLTI) modification methylase
GBEIEJCH_00758	rec27	36198	36269	+	S_Abortusovis_SR44_AGEnt_accessory_0477_length_72	1	72	2.42	1056,1845	type III restriction-modification system enzyme (StyLTI) (ec 3.1.21.5)
GBEIEJCH_00762	rec27	41357	42361	+	S_Abortusovis_SR44_AGEnt_accessory_0478_length_12319	160	1164	100.00	0,0	AraC-family transcriptional regulator
GBEIEJCH_00763	rec27	42525	44615	+	S_Abortusovis_SR44_AGEnt_accessory_0478_length_12319	1328	3418	100.00	0,0	ferrioxamine B receptor precursor
GBEIEJCH_00764	rec27	44874	45287	-	S_Abortusovis_SR44_AGEnt_accessory_0478_length_12319	3677	4090	100.00	0,0	RhtC-like transporter
GBEIEJCH_00765	rec27	45519	45794	+	S_Abortusovis_SR44_AGEnt_accessory_0478_length_12319	4322	4597	100.00	0,0	putative secreted protein
GBEIEJCH_00766	rec27	45930	47555	-	S_Abortusovis_SR44_AGEnt_accessory_0478_length_12319	4733	6358	100.00	0,0	propionate catabolism operon regulatory protein
GBEIEJCH_00767	rec27	47821	48708	+	S_Abortusovis_SR44_AGEnt_accessory_0478_length_12319	6624	7511	100.00	0,0	carboxyvinyl-carboxyphosphonate phosphorylmutase
GBEIEJCH_00768	rec27	48831	50000	+	S_Abortusovis_SR44_AGEnt_accessory_0478_length_12319	7634	8803	100.00	0,0	methylcitrate synthase
GBEIEJCH_00769	rec27	50038	51489	+	S_Abortusovis_SR44_AGEnt_accessory_0478_length_12319	8841	10292	100.00	0,0	PrpD protein
GBEIEJCH_00770	rec27	51530	53359	+	S_Abortusovis_SR44_AGEnt_accessory_0478_length_12319	10333	12162	100.00	0,0	PrpE protein
GBEIEJCH_00789	rec28	12916	13165	+	S_Abortusovis_SR44_AGEnt_accessory_0480_length_250	1	250	48.17	157,112	hypothetical protein
GBEIEJCH_00800	rec29	5581	5581	+	S_Abortusovis_SR44_AGEnt_accessory_0481_length_159	1	1	0.10	1010,0	hydrogenase isoenzymes formation protein HypE
GBEIEJCH_00806	rec29	11880	11895	+	S_Abortusovis_SR44_AGEnt_accessory_0482_length_2326	1	16	1.88	833,0	Iron transport protein, inner membrane component
GBEIEJCH_00807	rec29	11994	12299	-	S_Abortusovis_SR44_AGEnt_accessory_0482_length_2326	115	420	100.00	0,0	Type III secretion system effector protein-regulator of Salmonella-induced inflammatory response
GBEIEJCH_00808	rec29	12304	12861	-	S_Abortusovis_SR44_AGEnt_accessory_0482_length_2326	425	982	100.00	0,0	Type III secretion system effector protein-regulator of Salmonella-induced inflammatory response
GBEIEJCH_00809	rec29	13064	13819	-	S_Abortusovis_SR44_AGEnt_accessory_0482_length_2326	1185	1940	100.00	0,0	AraC-family transcriptional regulator
GBEIEJCH_00810	rec29	14204	14205	-	S_Abortusovis_SR44_AGEnt_accessory_0482_length_2326	2325	2326	0.23	0,886	AraC-family transcriptional regulator
GBEIEJCH_00811	rec29	15436	15437	-	S_Abortusovis_SR44_AGEnt_accessory_0483_length_228	227	228	0.44	0,451	hypothetical protein found within S. typhi pathogenicity island 1
GBEIEJCH_00085	rec3	12036	12146	-	S_Abortusovis_SR44_AGEnt_accessory_0485_length_111	1	111	8.56	540,645	putative membrane transport protein
GBEIEJCH_00822	rec32	100	963	+	S_Abortusovis_SR44_AGEnt_accessory_0490_length_11690	100	963	100.00	0,0	hypothetical protein
GBEIEJCH_00823	rec32	1332	1658	-	S_Abortusovis_SR44_AGEnt_accessory_0490_length_11690	1332	1658	100.00	0,0	large repetitive protein
GBEIEJCH_00824	rec32	1660	2403	-	S_Abortusovis_SR44_AGEnt_accessory_0490_length_11690	1660	2403	100.00	0,0	large repetitive protein
GBEIEJCH_00825	rec32	2348	6130	-	S_Abortusovis_SR44_AGEnt_accessory_0490_length_11690	2348	6130	100.00	0,0	large repetitive protein
GBEIEJCH_00826	rec32	6147	7424	-	S_Abortusovis_SR44_AGEnt_accessory_0490_length_11690	6147	7424	100.00	0,0	putative type-I secretion protein
GBEIEJCH_00827	rec32	7421	7813	-	S_Abortusovis_SR44_AGEnt_accessory_0490_length_11690	7421	7813	100.00	0,0	putative type-I secretion protein
GBEIEJCH_00828	rec32	7813	8349	-	S_Abortusovis_SR44_AGEnt_accessory_0490_length_11690	7813	8349	100.00	0,0	putative type-I secretion protein
GBEIEJCH_00829	rec32	8364	8741	-	S_Abortusovis_SR44_AGEnt_accessory_0490_length_11690	8364	8741	100.00	0,0	putative type-I secretion protein
GBEIEJCH_00830	rec32	8731	10119	-	S_Abortusovis_SR44_AGEnt_accessory_0490_length_11690	8731	10119	100.00	0,0	putative integral membrane protein
GBEIEJCH_00831	rec32	10116	10748	-	S_Abortusovis_SR44_AGEnt_accessory_0490_length_11690	10116	10748	100.00	0,0	type I secretion-related protein
GBEIEJCH_00845	rec32	24586	24636	-	S_Abortusovis_SR44_AGEnt_accessory_0491_length_105	1	51	5.11	948,0	hypothetical protein
GBEIEJCH_00870	rec32	50233	50580	-	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	119	466	100.00	0,0	putative regulatory protein
GBEIEJCH_00871	rec32	51027	51314	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	913	1200	100.00	0,0	putative bacteriophage protein
GBEIEJCH_00872	rec32	51350	51922	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	1236	1808	100.00	0,0	endolysin
GBEIEJCH_00873	rec32	51935	52048	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	1821	1934	100.00	0,0	putative bacteriophage protein
GBEIEJCH_00874	rec32	52410	52865	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	2296	2751	100.00	0,0	hypothetical protein
GBEIEJCH_00875	rec32	52862	53059	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	2748	2945	100.00	0,0	putative bacteriophage protein
GBEIEJCH_00876	rec32	53049	54476	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	2935	4362	100.00	0,0	Phage tail sheath protein
GBEIEJCH_00877	rec32	54476	55000	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	4362	4886	100.00	0,0	bacteriophage tail protein
GBEIEJCH_00878	rec32	55052	55369	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	4938	5255	100.00	0,0	hypothetical protein
GBEIEJCH_00879	rec32	55554	55793	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	5440	5679	100.00	0,0	bacteriophage tail protein
GBEIEJCH_00880	rec32	55841	56764	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	5727	6650	100.00	0,0	bacteriophage tail protein
GBEIEJCH_00881	rec32	56825	57373	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	6711	7259	100.00	0,0	bacteriophage tail protein
GBEIEJCH_00882	rec32	57363	57908	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	7249	7794	100.00	0,0	bacteriophage tail protein
GBEIEJCH_00883	rec32	57908	58246	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	7794	8132	100.00	0,0	putative bacteriophage protein
GBEIEJCH_00884	rec32	58340	58861	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	8226	8747	100.00	0,0	putative bacteriophage protein
GBEIEJCH_00885	rec32	58861	59070	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	8747	8956	100.00	0,0	bacteriophage tail protein
GBEIEJCH_00886	rec32	59058	60101	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	8944	9987	100.00	0,0	putative bacteriophage protein
GBEIEJCH_00887	rec32	60111	60833	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	9997	10719	100.00	0,0	bacteriophage tail protein
GBEIEJCH_00888	rec32	61516	62445	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	11402	12331	100.00	0,0	putative phage glycosyl transferase
GBEIEJCH_00889	rec32	62445	63992	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	12331	13878	100.00	0,0	putative membrane protein
GBEIEJCH_00890	rec32	64156	64467	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	14042	14353	100.00	0,0	putative bacteriophage protein
GBEIEJCH_00891	rec32	64506	65621	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	14392	15507	100.00	0,0	putative bacteriophage protein
GBEIEJCH_00892	rec32	65614	66246	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	15500	16132	100.00	0,0	putative bacteriophage protein
GBEIEJCH_00893	rec32	66249	67709	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	16135	17595	100.00	0,0	hypothetical protein
GBEIEJCH_00894	rec32	67712	68245	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	17598	18131	100.00	0,0	hypothetical protein
GBEIEJCH_00895	rec32	68193	68414	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	18079	18300	100.00	0,0	putative bacteriophage protein
GBEIEJCH_00896	rec32	68592	68864	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	18478	18750	100.00	0,0	hypothetical protein
GBEIEJCH_00897	rec32	69184	69660	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	19070	19546	100.00	0,0	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
GBEIEJCH_00898	rec32	70239	70967	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	20125	20853	100.00	0,0	hypothetical protein
GBEIEJCH_00899	rec32	71229	72170	+	S_Abortusovis_SR44_AGEnt_accessory_0496_length_22122	21115	22056	100.00	0,0	Pantothenate precursors transporter PanS
GBEIEJCH_00906	rec32	76878	76881	-	S_Abortusovis_SR44_AGEnt_accessory_0499_length_245	242	245	0.11	0,3680	B12-dependent homocysteine-N5-methyltetrahydrofolate transmethylase
GBEIEJCH_00907	rec32	81681	81690	+	S_Abortusovis_SR44_AGEnt_accessory_0501_length_425	1	10	1.21	815,0	acetate operon repressor
GBEIEJCH_00908	rec32	81681	82105	+	S_Abortusovis_SR44_AGEnt_accessory_0501_length_425	1	425	97.70	7,3	hypothetical protein
GBEIEJCH_00909	rec32	82072	82105	-	S_Abortusovis_SR44_AGEnt_accessory_0501_length_425	392	425	2.94	0,1121	isocitrate dehydrogenase kinase/phosphatase
GBEIEJCH_00912	rec32	85380	86081	-	S_Abortusovis_SR44_AGEnt_accessory_0502_length_3360	143	844	100.00	0,0	malate synthase A
GBEIEJCH_00913	rec32	86108	86851	-	S_Abortusovis_SR44_AGEnt_accessory_0502_length_3360	871	1614	100.00	0,0	malate synthase A
GBEIEJCH_00914	rec32	87120	88049	-	S_Abortusovis_SR44_AGEnt_accessory_0502_length_3360	1883	2812	100.00	0,0	homoserine O-succinyltransferase
GBEIEJCH_00920	rec33	3778	3779	+	S_Abortusovis_SR44_AGEnt_accessory_0504_length_770	1	2	0.29	685,0	putative class II aldolase
GBEIEJCH_00921	rec33	3909	4184	-	S_Abortusovis_SR44_AGEnt_accessory_0504_length_770	132	407	100.00	0,0	hypothetical protein
GBEIEJCH_00954	rec33	31401	31422	+	S_Abortusovis_SR44_AGEnt_accessory_0506_length_7460	1	22	3.33	638,0	murein peptide ligase
GBEIEJCH_00955	rec33	31419	31733	-	S_Abortusovis_SR44_AGEnt_accessory_0506_length_7460	19	333	100.00	0,0	hypothetical protein
GBEIEJCH_00956	rec33	31913	32320	+	S_Abortusovis_SR44_AGEnt_accessory_0506_length_7460	513	920	100.00	0,0	transcriptional regulator, repressor of myo-inositol metabolism
GBEIEJCH_00957	rec33	32277	32747	+	S_Abortusovis_SR44_AGEnt_accessory_0506_length_7460	877	1347	100.00	0,0	transcriptional regulator, repressor of myo-inositol metabolism
GBEIEJCH_00958	rec33	32798	34231	-	S_Abortusovis_SR44_AGEnt_accessory_0506_length_7460	1398	2831	100.00	0,0	myo-inositol transport
GBEIEJCH_00959	rec33	34459	34653	-	S_Abortusovis_SR44_AGEnt_accessory_0506_length_7460	3059	3253	100.00	0,0	hypothetical protein
GBEIEJCH_00960	rec33	34690	35832	+	S_Abortusovis_SR44_AGEnt_accessory_0506_length_7460	3290	4432	100.00	0,0	myo-inositol transport
GBEIEJCH_00961	rec33	35780	36127	+	S_Abortusovis_SR44_AGEnt_accessory_0506_length_7460	4380	4727	100.00	0,0	myo-inositol transport
GBEIEJCH_00962	rec33	36467	37276	-	S_Abortusovis_SR44_AGEnt_accessory_0506_length_7460	5067	5876	100.00	0,0	Myo-inositol metabolism
GBEIEJCH_00963	rec33	37301	38806	-	S_Abortusovis_SR44_AGEnt_accessory_0506_length_7460	5901	7406	100.00	0,0	Myo-inositol metabolism
GBEIEJCH_00977	rec34	16007	16013	-	S_Abortusovis_SR44_AGEnt_accessory_0507_length_248	242	248	0.18	0,3881	Phosphoribosylformylglycinamidine synthase
GBEIEJCH_00984	rec34	26228	27145	-	S_Abortusovis_SR44_AGEnt_accessory_0508_length_3207	39	956	100.00	0,0	putative oxidoreductase
GBEIEJCH_00985	rec34	27167	28363	-	S_Abortusovis_SR44_AGEnt_accessory_0508_length_3207	978	2174	100.00	0,0	putative transmembrane transport protein
GBEIEJCH_00986	rec34	28691	29396	+	S_Abortusovis_SR44_AGEnt_accessory_0508_length_3207	2502	3207	98.88	0,8	putative transcriptional regulator
GBEIEJCH_00990	rec34	31665	31665	-	S_Abortusovis_SR44_AGEnt_accessory_0509_length_14	1	1	0.14	728,0	DNA repair protein RecO
GBEIEJCH_00991	rec34	31677	31678	-	S_Abortusovis_SR44_AGEnt_accessory_0509_length_14	13	14	0.22	0,904	GTP-binding protein era.
GBEIEJCH_01022	rec36	6065	7594	-	S_Abortusovis_SR44_AGEnt_accessory_0510_length_2046	277	1806	100.00	0,0	putative secreted protein
GBEIEJCH_01041	rec37	225	226	-	S_Abortusovis_SR44_AGEnt_accessory_0511_length_226	225	226	0.13	0,1576	GMP synthase [glutamine-hydrolyzing]
GBEIEJCH_01043	rec37	4458	4848	+	S_Abortusovis_SR44_AGEnt_accessory_0512_length_4891	1	391	28.96	959,0	putative exodeoxyribonuclease VII large subunit
GBEIEJCH_01044	rec37	5010	8486	-	S_Abortusovis_SR44_AGEnt_accessory_0512_length_4891	553	4029	100.00	0,0	host colonization factor (ShdA)
GBEIEJCH_01045	rec37	8505	9329	-	S_Abortusovis_SR44_AGEnt_accessory_0512_length_4891	4048	4872	100.00	0,0	host colonization factor (ShdA)
GBEIEJCH_01046	rec38	44	544	+	S_Abortusovis_SR44_AGEnt_accessory_0513_length_17862	44	544	100.00	0,0	hypothetical protein
GBEIEJCH_01047	rec38	592	732	+	S_Abortusovis_SR44_AGEnt_accessory_0513_length_17862	592	732	100.00	0,0	hypothetical protein
GBEIEJCH_01048	rec38	1704	2378	-	S_Abortusovis_SR44_AGEnt_accessory_0513_length_17862	1704	2378	100.00	0,0	putative exported protein (RatA)
GBEIEJCH_01049	rec38	2453	6163	-	S_Abortusovis_SR44_AGEnt_accessory_0513_length_17862	2453	6163	100.00	0,0	putative exported protein (RatA)
GBEIEJCH_01050	rec38	6114	8123	-	S_Abortusovis_SR44_AGEnt_accessory_0513_length_17862	6114	8123	100.00	0,0	putative exported protein (RatA)
GBEIEJCH_01051	rec38	8323	9054	-	S_Abortusovis_SR44_AGEnt_accessory_0513_length_17862	8323	9054	100.00	0,0	putative exported protein (RatA)
GBEIEJCH_01052	rec38	9032	12292	-	S_Abortusovis_SR44_AGEnt_accessory_0513_length_17862	9032	12292	100.00	0,0	putative exported protein (RatA)
GBEIEJCH_01053	rec38	12252	13874	-	S_Abortusovis_SR44_AGEnt_accessory_0513_length_17862	12252	13874	100.00	0,0	putative exported protein (RatA)
GBEIEJCH_01054	rec38	14012	14224	-	S_Abortusovis_SR44_AGEnt_accessory_0513_length_17862	14012	14224	100.00	0,0	putative exported protein
GBEIEJCH_01055	rec38	14172	14972	-	S_Abortusovis_SR44_AGEnt_accessory_0513_length_17862	14172	14972	100.00	0,0	putative exported protein
GBEIEJCH_01056	rec38	15030	16304	-	S_Abortusovis_SR44_AGEnt_accessory_0513_length_17862	15030	16304	100.00	0,0	intimin
GBEIEJCH_01057	rec38	16301	17209	-	S_Abortusovis_SR44_AGEnt_accessory_0513_length_17862	16301	17209	100.00	0,0	intimin
GBEIEJCH_01058	rec38	17555	17776	-	S_Abortusovis_SR44_AGEnt_accessory_0513_length_17862	17555	17776	100.00	0,0	hypothetical protein
GBEIEJCH_01082	rec38	40105	40274	-	S_Abortusovis_SR44_AGEnt_accessory_0514_length_1302	1	170	75.56	55,0	hypothetical protein
GBEIEJCH_01083	rec38	40316	40984	+	S_Abortusovis_SR44_AGEnt_accessory_0514_length_1302	212	880	100.00	0,0	hypothetical protein
GBEIEJCH_01087	rec38	43885	43901	-	S_Abortusovis_SR44_AGEnt_accessory_0515_length_132	116	132	7.87	0,199	hypothetical protein
GBEIEJCH_01099	rec38	51640	52436	+	S_Abortusovis_SR44_AGEnt_accessory_0516_length_941	145	941	90.67	0,82	putative membrane protein
GBEIEJCH_01120	rec39	15866	16006	-	S_Abortusovis_SR44_AGEnt_accessory_0517_length_141	1	141	6.41	1653,405	ornithine decarboxylase, inducible (ec 4.1.1.17)
GBEIEJCH_01125	rec39	22304	22627	-	S_Abortusovis_SR44_AGEnt_accessory_0518_length_324	1	324	16.67	1183,437	potassium-transporting ATPase B chain
GBEIEJCH_01135	rec39	31790	31848	+	S_Abortusovis_SR44_AGEnt_accessory_0519_length_59	1	59	8.03	573,103	hypothetical protein
GBEIEJCH_01148	rec39	46174	46251	+	S_Abortusovis_SR44_AGEnt_accessory_0521_length_1157	1	78	61.90	48,0	hypothetical protein
GBEIEJCH_01152	rec39	50678	50689	+	S_Abortusovis_SR44_AGEnt_accessory_0522_length_142	131	142	4.26	0,270	putative membrane protein
GBEIEJCH_01156	rec39	53445	53955	+	S_Abortusovis_SR44_AGEnt_accessory_0523_length_547	1	511	43.34	668,0	tolA protein
GBEIEJCH_01166	rec40	4860	5405	-	S_Abortusovis_SR44_AGEnt_accessory_0527_length_5056	94	639	100.00	0,0	putative hydro-lyase
GBEIEJCH_01167	rec40	5420	6265	-	S_Abortusovis_SR44_AGEnt_accessory_0527_length_5056	654	1499	100.00	0,0	putative hydro-lyase
GBEIEJCH_01168	rec40	6395	7285	+	S_Abortusovis_SR44_AGEnt_accessory_0527_length_5056	1629	2519	100.00	0,0	LysR-family transcriptional regulator
GBEIEJCH_01169	rec40	7982	8212	-	S_Abortusovis_SR44_AGEnt_accessory_0527_length_5056	3216	3446	100.00	0,0	hypothetical protein
GBEIEJCH_01170	rec40	8492	9760	+	S_Abortusovis_SR44_AGEnt_accessory_0527_length_5056	3726	4994	100.00	0,0	putative cation transporter
GBEIEJCH_01171	rec41	613	903	-	S_Abortusovis_SR44_AGEnt_accessory_0528_length_2816	613	903	100.00	0,0	hypothetical protein
GBEIEJCH_01172	rec41	1333	2535	-	S_Abortusovis_SR44_AGEnt_accessory_0528_length_2816	1333	2535	100.00	0,0	hypothetical protein
GBEIEJCH_01213	rec44	215	1384	-	S_Abortusovis_SR44_AGEnt_accessory_0530_length_1389	215	1384	100.00	0,0	dehydratase
GBEIEJCH_01214	rec46	25	453	-	S_Abortusovis_SR44_AGEnt_accessory_0531_length_3787	25	453	100.00	0,0	Type III secretion system chaperone protein
GBEIEJCH_01215	rec46	597	926	-	S_Abortusovis_SR44_AGEnt_accessory_0531_length_3787	597	926	100.00	0,0	Type III secretion system protein
GBEIEJCH_01216	rec46	929	1516	-	S_Abortusovis_SR44_AGEnt_accessory_0531_length_3787	929	1516	100.00	0,0	Type III secretion system apparatus protein
GBEIEJCH_01217	rec46	1532	2065	-	S_Abortusovis_SR44_AGEnt_accessory_0531_length_3787	1532	2065	100.00	0,0	Type III secretion system apparatus protein
GBEIEJCH_01218	rec46	2082	2987	-	S_Abortusovis_SR44_AGEnt_accessory_0531_length_3787	2082	2987	100.00	0,0	Type III secretion system apparatus protein
GBEIEJCH_01219	rec46	2990	3463	-	S_Abortusovis_SR44_AGEnt_accessory_0531_length_3787	2990	3463	100.00	0,0	Type III secretion system chaperone protein
GBEIEJCH_01220	rec46	3483	3731	-	S_Abortusovis_SR44_AGEnt_accessory_0531_length_3787	3483	3731	100.00	0,0	Type III secretion system secreted effector protein
