locus_id	gen_contig_id	gen_contig_start	gen_contig_stop	strand	out_seq_id	out_seq_start	out_seq_stop	pct_locus	overhangs	product
JEDLFLNC_04449	contig-512000001	11094	11245	-	S_Typhimurium_ST313_AGEnt_accessory_0841_length_152	1	152	6.26	380,1898	putative anaerobic dimethyl sulfoxide reductase chain
JEDLFLNC_04464	contig-513000001	10081	10084	+	S_Typhimurium_ST313_AGEnt_accessory_0843_length_961	1	4	0.26	1541,0	threonine deaminase
JEDLFLNC_04465	contig-513000001	10368	10685	+	S_Typhimurium_ST313_AGEnt_accessory_0843_length_961	288	605	100.00	0,0	hypothetical protein
JEDLFLNC_04466	contig-513000001	10682	11023	+	S_Typhimurium_ST313_AGEnt_accessory_0843_length_961	602	943	100.00	0,0	hypothetical protein
JEDLFLNC_04467	contig-513000001	11026	11041	-	S_Typhimurium_ST313_AGEnt_accessory_0843_length_961	946	961	1.80	0,872	LysR-family regulatory protein for ilvC expression
JEDLFLNC_04468	contig-513000001	13540	13552	+	S_Typhimurium_ST313_AGEnt_accessory_0844_length_101	1	13	0.88	1463,0	ketol-acid reductoisomerase
JEDLFLNC_04479	contig-514000001	3018	3020	+	S_Typhimurium_ST313_AGEnt_accessory_0846_length_141	1	3	0.49	609,0	putative membrane protein
JEDLFLNC_04507	contig-517000001	455	877	+	S_Typhimurium_ST313_AGEnt_accessory_0851_length_2493	455	877	100.00	0,0	putative exported protein
JEDLFLNC_04508	contig-517000001	941	1888	+	S_Typhimurium_ST313_AGEnt_accessory_0851_length_2493	941	1888	100.00	0,0	putative exported protein
JEDLFLNC_04509	contig-517000001	2101	2427	+	S_Typhimurium_ST313_AGEnt_accessory_0851_length_2493	2101	2427	100.00	0,0	hypothetical protein
JEDLFLNC_04515	contig-517000001	6456	7094	+	S_Typhimurium_ST313_AGEnt_accessory_0852_length_954	140	778	100.00	0,0	Putative sugar phosphate isomerase
JEDLFLNC_04517	contig-517000001	8327	8884	+	S_Typhimurium_ST313_AGEnt_accessory_0853_length_1104	320	877	100.00	0,0	hypothetical protein
JEDLFLNC_04524	contig-518000001	4971	5168	+	S_Typhimurium_ST313_AGEnt_accessory_0854_length_366	169	366	12.67	0,1365	4-hydroxyphenylacetate 3-monooxygenase
JEDLFLNC_04532	contig-520000001	702	956	+	S_Typhimurium_ST313_AGEnt_accessory_0858_length_10211	702	956	100.00	0,0	hypothetical protein
JEDLFLNC_04533	contig-520000001	1608	2228	+	S_Typhimurium_ST313_AGEnt_accessory_0858_length_10211	1608	2228	100.00	0,0	hypothetical protein
JEDLFLNC_04534	contig-520000001	2448	3380	+	S_Typhimurium_ST313_AGEnt_accessory_0858_length_10211	2448	3380	100.00	0,0	hypothetical protein
JEDLFLNC_04535	contig-520000001	3381	3827	-	S_Typhimurium_ST313_AGEnt_accessory_0858_length_10211	3381	3827	100.00	0,0	hypothetical protein
JEDLFLNC_04536	contig-520000001	3851	6040	-	S_Typhimurium_ST313_AGEnt_accessory_0858_length_10211	3851	6040	100.00	0,0	Type VI secretion protein
JEDLFLNC_04537	contig-520000001	6437	6955	-	S_Typhimurium_ST313_AGEnt_accessory_0858_length_10211	6437	6955	100.00	0,0	hypothetical protein
JEDLFLNC_04538	contig-520000001	6982	7398	-	S_Typhimurium_ST313_AGEnt_accessory_0858_length_10211	6982	7398	100.00	0,0	putative secreted protein
JEDLFLNC_04539	contig-520000001	7395	8183	-	S_Typhimurium_ST313_AGEnt_accessory_0858_length_10211	7395	8183	100.00	0,0	hypothetical protein
JEDLFLNC_04540	contig-520000001	8183	10177	-	S_Typhimurium_ST313_AGEnt_accessory_0858_length_10211	8183	10177	100.00	0,0	putative IcmF-related integral membrane ATP-binding protein, virulence associated protein
JEDLFLNC_02751	contig-52000001	1403	1767	-	S_Typhimurium_ST313_AGEnt_accessory_0859_length_365	1	365	30.04	443,407	O-antigen ligase
JEDLFLNC_04556	contig-523000001	5821	5833	+	S_Typhimurium_ST313_AGEnt_accessory_0862_length_851	1	13	1.70	752,0	tRNA hydroxylase
JEDLFLNC_04557	contig-523000001	6067	6555	-	S_Typhimurium_ST313_AGEnt_accessory_0862_length_851	247	735	100.00	0,0	exported protein
JEDLFLNC_04558	contig-523000001	6662	6671	-	S_Typhimurium_ST313_AGEnt_accessory_0862_length_851	842	851	1.98	0,494	putative acetyltransferase
JEDLFLNC_04564	contig-524000001	1111	1425	+	S_Typhimurium_ST313_AGEnt_accessory_0863_length_16921	238	552	100.00	0,0	hypothetical protein
JEDLFLNC_04565	contig-524000001	1612	2220	+	S_Typhimurium_ST313_AGEnt_accessory_0863_length_16921	739	1347	100.00	0,0	putative inner membrane protein
JEDLFLNC_04566	contig-524000001	2217	2819	+	S_Typhimurium_ST313_AGEnt_accessory_0863_length_16921	1344	1946	100.00	0,0	hypothetical protein
JEDLFLNC_04567	contig-524000001	2831	6472	+	S_Typhimurium_ST313_AGEnt_accessory_0863_length_16921	1958	5599	100.00	0,0	putative ATPase
JEDLFLNC_04568	contig-524000001	6518	10195	+	S_Typhimurium_ST313_AGEnt_accessory_0863_length_16921	5645	9322	100.00	0,0	type II restriction enzyme
JEDLFLNC_04569	contig-524000001	10195	11286	+	S_Typhimurium_ST313_AGEnt_accessory_0863_length_16921	9322	10413	100.00	0,0	putative ABC-type sugar/spermidine/putrescine transport systems, atpase component
JEDLFLNC_04570	contig-524000001	11273	12085	+	S_Typhimurium_ST313_AGEnt_accessory_0863_length_16921	10400	11212	100.00	0,0	hypothetical protein
JEDLFLNC_04571	contig-524000001	12082	14685	+	S_Typhimurium_ST313_AGEnt_accessory_0863_length_16921	11209	13812	100.00	0,0	hypothetical protein
JEDLFLNC_04572	contig-524000001	14696	16780	+	S_Typhimurium_ST313_AGEnt_accessory_0863_length_16921	13823	15907	100.00	0,0	putative ATP-dependent Lon protease
JEDLFLNC_04573	contig-524000001	16893	17768	-	S_Typhimurium_ST313_AGEnt_accessory_0863_length_16921	16020	16895	100.00	0,0	putative restriction endonuclease
JEDLFLNC_04574	contig-525000001	116	2308	+	S_Typhimurium_ST313_AGEnt_accessory_0864_length_16742	116	2308	100.00	0,0	intimin
JEDLFLNC_04575	contig-525000001	2366	3325	+	S_Typhimurium_ST313_AGEnt_accessory_0864_length_16742	2366	3325	100.00	0,0	putative exported protein
JEDLFLNC_04576	contig-525000001	3463	9042	+	S_Typhimurium_ST313_AGEnt_accessory_0864_length_16742	3463	9042	100.00	0,0	putative exported protein (RatA)
JEDLFLNC_04577	contig-525000001	9208	11178	+	S_Typhimurium_ST313_AGEnt_accessory_0864_length_16742	9208	11178	100.00	0,0	putative exported protein (RatA)
JEDLFLNC_04578	contig-525000001	11194	15051	+	S_Typhimurium_ST313_AGEnt_accessory_0864_length_16742	11194	15051	100.00	0,0	putative exported protein (RatA)
JEDLFLNC_04579	contig-525000001	15048	16514	+	S_Typhimurium_ST313_AGEnt_accessory_0864_length_16742	15048	16514	100.00	0,0	putative exported protein (RatA)
JEDLFLNC_04590	contig-526000001	10516	10534	+	S_Typhimurium_ST313_AGEnt_accessory_0865_length_1066	1	19	4.83	374,0	putative exported protein
JEDLFLNC_04591	contig-526000001	10606	11472	+	S_Typhimurium_ST313_AGEnt_accessory_0865_length_1066	91	957	100.00	0,0	putative AraC-family transcriptional regulator
JEDLFLNC_04604	contig-528000001	7	624	+	S_Typhimurium_ST313_AGEnt_accessory_0866_length_778	7	624	100.00	0,0	Type III secretion system protein
JEDLFLNC_04638	contig-529000001	10375	11811	+	S_Typhimurium_ST313_AGEnt_accessory_0869_length_4529	50	1486	100.00	0,0	cytochrome c552, subunit of nitrite reductase complex
JEDLFLNC_04639	contig-529000001	11923	12489	+	S_Typhimurium_ST313_AGEnt_accessory_0869_length_4529	1598	2164	100.00	0,0	penta-heme cytochrome c, subunit of nitrite reductase complex
JEDLFLNC_04640	contig-529000001	12486	13157	+	S_Typhimurium_ST313_AGEnt_accessory_0869_length_4529	2161	2832	100.00	0,0	4Fe-4S subunit, subunit of nitrite reductase complex
JEDLFLNC_04641	contig-529000001	13154	14110	+	S_Typhimurium_ST313_AGEnt_accessory_0869_length_4529	2829	3785	100.00	0,0	subunit of nitrite reductase complex
JEDLFLNC_04642	contig-530000001	220	669	-	S_Typhimurium_ST313_AGEnt_accessory_0871_length_907	220	669	100.00	0,0	salmonella pathogenicity island 1 protein
JEDLFLNC_04651	contig-530000001	10000	10117	+	S_Typhimurium_ST313_AGEnt_accessory_0872_length_118	1	118	11.67	324,569	surface presentation of antigens protein (associated with type III secretion and virulence)
JEDLFLNC_04660	contig-531000001	1288	2529	-	S_Typhimurium_ST313_AGEnt_accessory_0874_length_15909	1288	2529	100.00	0,0	putative multidrug efflux protein
JEDLFLNC_04661	contig-531000001	2519	4024	-	S_Typhimurium_ST313_AGEnt_accessory_0874_length_15909	2519	4024	100.00	0,0	putative monooxygenase
JEDLFLNC_04662	contig-531000001	4069	4557	+	S_Typhimurium_ST313_AGEnt_accessory_0874_length_15909	4069	4557	100.00	0,0	putative regulatory protein
JEDLFLNC_04663	contig-531000001	4750	5199	+	S_Typhimurium_ST313_AGEnt_accessory_0874_length_15909	4750	5199	100.00	0,0	putative isomerase
JEDLFLNC_04664	contig-531000001	5251	5640	-	S_Typhimurium_ST313_AGEnt_accessory_0874_length_15909	5251	5640	100.00	0,0	hypothetical protein
JEDLFLNC_04665	contig-531000001	5811	6095	-	S_Typhimurium_ST313_AGEnt_accessory_0874_length_15909	5811	6095	100.00	0,0	plasmid stability protein
JEDLFLNC_04666	contig-531000001	6085	6333	-	S_Typhimurium_ST313_AGEnt_accessory_0874_length_15909	6085	6333	100.00	0,0	plasmid stability protein
JEDLFLNC_04667	contig-531000001	6690	7022	+	S_Typhimurium_ST313_AGEnt_accessory_0874_length_15909	6690	7022	100.00	0,0	hypothetical protein
JEDLFLNC_04668	contig-531000001	7144	8073	+	S_Typhimurium_ST313_AGEnt_accessory_0874_length_15909	7144	8073	100.00	0,0	hypothetical protein
JEDLFLNC_04669	contig-531000001	8481	8834	-	S_Typhimurium_ST313_AGEnt_accessory_0874_length_15909	8481	8834	100.00	0,0	ISNCY family transposase ISBcen27
JEDLFLNC_04670	contig-531000001	9172	9369	-	S_Typhimurium_ST313_AGEnt_accessory_0874_length_15909	9172	9369	100.00	0,0	hypothetical protein
JEDLFLNC_04671	contig-531000001	9651	11114	-	S_Typhimurium_ST313_AGEnt_accessory_0874_length_15909	9651	11114	100.00	0,0	hypothetical protein
JEDLFLNC_04672	contig-531000001	11403	12383	+	S_Typhimurium_ST313_AGEnt_accessory_0874_length_15909	11403	12383	100.00	0,0	putative LacI-family transcriptional regulator
JEDLFLNC_04673	contig-531000001	12527	13978	+	S_Typhimurium_ST313_AGEnt_accessory_0874_length_15909	12527	13978	100.00	0,0	putative Na+/H+ antiporter
JEDLFLNC_04674	contig-531000001	13991	15193	+	S_Typhimurium_ST313_AGEnt_accessory_0874_length_15909	13991	15193	100.00	0,0	putative aminotransferase
JEDLFLNC_04675	contig-531000001	15306	15806	-	S_Typhimurium_ST313_AGEnt_accessory_0874_length_15909	15306	15806	100.00	0,0	glycogen debranching protein
JEDLFLNC_04695	contig-533000001	5834	8599	+	S_Typhimurium_ST313_AGEnt_accessory_0877_length_8076	268	3033	100.00	0,0	putative transcriptional regulatory protein
JEDLFLNC_04696	contig-533000001	8701	9123	+	S_Typhimurium_ST313_AGEnt_accessory_0877_length_8076	3135	3557	100.00	0,0	PTS transport system, IIA component
JEDLFLNC_04697	contig-533000001	9138	9599	+	S_Typhimurium_ST313_AGEnt_accessory_0877_length_8076	3572	4033	100.00	0,0	PTS transport system, IIB component
JEDLFLNC_04698	contig-533000001	9625	10404	+	S_Typhimurium_ST313_AGEnt_accessory_0877_length_8076	4059	4838	100.00	0,0	PTS transport system, IIC component
JEDLFLNC_04699	contig-533000001	10382	11230	+	S_Typhimurium_ST313_AGEnt_accessory_0877_length_8076	4816	5664	100.00	0,0	PTS transport system, IID component
JEDLFLNC_04700	contig-533000001	11243	12304	+	S_Typhimurium_ST313_AGEnt_accessory_0877_length_8076	5677	6738	100.00	0,0	putative sugar isomerase
JEDLFLNC_04701	contig-533000001	12322	13332	+	S_Typhimurium_ST313_AGEnt_accessory_0877_length_8076	6756	7766	100.00	0,0	putative sugar isomerase
JEDLFLNC_04702	contig-533000001	13466	13642	-	S_Typhimurium_ST313_AGEnt_accessory_0877_length_8076	7900	8076	16.08	0,924	putative phosphoglycerol transferase
JEDLFLNC_04708	contig-534000001	5436	5437	+	S_Typhimurium_ST313_AGEnt_accessory_0878_length_769	1	2	0.29	685,0	putative class II aldolase
JEDLFLNC_04709	contig-534000001	5566	5841	-	S_Typhimurium_ST313_AGEnt_accessory_0878_length_769	131	406	100.00	0,0	hypothetical protein
JEDLFLNC_04717	contig-534000001	12022	12055	+	S_Typhimurium_ST313_AGEnt_accessory_0880_length_143	1	34	2.41	1376,0	D-serine/D-alanine/glycine transporter
JEDLFLNC_04733	contig-535000001	5068	5262	+	S_Typhimurium_ST313_AGEnt_accessory_0881_length_195	1	195	21.81	405,294	putative hydrolase
JEDLFLNC_04737	contig-535000001	9329	9403	+	S_Typhimurium_ST313_AGEnt_accessory_0882_length_75	1	75	24.75	27,201	hypothetical protein
JEDLFLNC_04745	contig-536000001	1138	1141	+	S_Typhimurium_ST313_AGEnt_accessory_0883_length_245	1	4	0.36	1112,0	B12-dependent homocysteine-N5-methyltetrahydrofolate transmethylase
JEDLFLNC_04751	contig-536000001	5834	6775	-	S_Typhimurium_ST313_AGEnt_accessory_0886_length_9164	67	1008	100.00	0,0	Pantothenate precursors transporter PanS
JEDLFLNC_04752	contig-536000001	7375	7764	-	S_Typhimurium_ST313_AGEnt_accessory_0886_length_9164	1608	1997	100.00	0,0	hypothetical protein
JEDLFLNC_04753	contig-536000001	8500	8955	-	S_Typhimurium_ST313_AGEnt_accessory_0886_length_9164	2733	3188	100.00	0,0	hypothetical protein
JEDLFLNC_04754	contig-536000001	8952	9557	-	S_Typhimurium_ST313_AGEnt_accessory_0886_length_9164	3185	3790	100.00	0,0	putative bacteriophage protein
JEDLFLNC_04755	contig-536000001	9627	9740	-	S_Typhimurium_ST313_AGEnt_accessory_0886_length_9164	3860	3973	100.00	0,0	hypothetical protein
JEDLFLNC_04756	contig-536000001	10959	11072	+	S_Typhimurium_ST313_AGEnt_accessory_0886_length_9164	5192	5305	100.00	0,0	hypothetical protein
JEDLFLNC_04757	contig-536000001	11142	11747	+	S_Typhimurium_ST313_AGEnt_accessory_0886_length_9164	5375	5980	100.00	0,0	putative bacteriophage protein
JEDLFLNC_04758	contig-536000001	11744	12199	+	S_Typhimurium_ST313_AGEnt_accessory_0886_length_9164	5977	6432	100.00	0,0	hypothetical protein
JEDLFLNC_04759	contig-536000001	12935	13324	+	S_Typhimurium_ST313_AGEnt_accessory_0886_length_9164	7168	7557	100.00	0,0	hypothetical protein
JEDLFLNC_04760	contig-536000001	13924	14865	+	S_Typhimurium_ST313_AGEnt_accessory_0886_length_9164	8157	9098	100.00	0,0	Pantothenate precursors transporter PanS
JEDLFLNC_04766	contig-536000001	19558	19561	-	S_Typhimurium_ST313_AGEnt_accessory_0889_length_245	242	245	0.36	0,1112	B12-dependent homocysteine-N5-methyltetrahydrofolate transmethylase
JEDLFLNC_04767	contig-537000001	5	2170	+	S_Typhimurium_ST313_AGEnt_accessory_0890_length_3089	5	2170	100.00	0,0	putative cation efflux protein
JEDLFLNC_04768	contig-537000001	2187	3089	+	S_Typhimurium_ST313_AGEnt_accessory_0890_length_3089	2187	3089	61.93	0,555	putative outer membrane efflux lipoprotein
JEDLFLNC_04769	contig-537000001	3714	4073	-	S_Typhimurium_ST313_AGEnt_accessory_0891_length_1637	10	369	100.00	0,0	putative lipoprotein
JEDLFLNC_04770	contig-537000001	4366	4812	-	S_Typhimurium_ST313_AGEnt_accessory_0891_length_1637	662	1108	100.00	0,0	putative transcriptionl regulator
JEDLFLNC_04771	contig-538000001	341	1915	+	S_Typhimurium_ST313_AGEnt_accessory_0892_length_5425	341	1915	100.00	0,0	putative rtn protein
JEDLFLNC_04772	contig-538000001	2015	2758	+	S_Typhimurium_ST313_AGEnt_accessory_0892_length_5425	2015	2758	100.00	0,0	putative transmembrane regulator
JEDLFLNC_04773	contig-538000001	2731	3219	+	S_Typhimurium_ST313_AGEnt_accessory_0892_length_5425	2731	3219	100.00	0,0	putative periplasmic protein
JEDLFLNC_04774	contig-538000001	3621	4145	+	S_Typhimurium_ST313_AGEnt_accessory_0892_length_5425	3621	4145	100.00	0,0	putative outer membrane protein
JEDLFLNC_04775	contig-538000001	4403	4960	+	S_Typhimurium_ST313_AGEnt_accessory_0892_length_5425	4403	4960	100.00	0,0	hypothetical protein
JEDLFLNC_02773	contig-54000001	8560	8893	+	S_Typhimurium_ST313_AGEnt_accessory_0893_length_444	111	444	39.90	0,503	putative oxidoreductase
JEDLFLNC_02774	contig-54000001	9487	10200	-	S_Typhimurium_ST313_AGEnt_accessory_0894_length_954	64	777	100.00	0,0	putative oxidoreductase
JEDLFLNC_02775	contig-55000001	12	638	+	S_Typhimurium_ST313_AGEnt_accessory_0895_length_638	12	638	92.48	0,51	D-serine dehydratase
JEDLFLNC_02789	contig-56000001	3945	4468	+	S_Typhimurium_ST313_AGEnt_accessory_0898_length_2332	1	524	24.95	1576,0	putative membrane protein
JEDLFLNC_02790	contig-56000001	4471	5133	-	S_Typhimurium_ST313_AGEnt_accessory_0898_length_2332	527	1189	100.00	0,0	TetR-family transcriptional regulator
JEDLFLNC_02791	contig-56000001	5547	6276	+	S_Typhimurium_ST313_AGEnt_accessory_0898_length_2332	1603	2332	63.04	0,428	acriflavine resistance protein E (protein envc)
JEDLFLNC_00614	contig-57000000	856	1009	+	S_Typhimurium_ST313_AGEnt_accessory_0899_length_224	1	154	20.05	614,0	DedA family integral membrane protein
JEDLFLNC_00615	contig-57000000	1048	1079	-	S_Typhimurium_ST313_AGEnt_accessory_0899_length_224	193	224	4.52	0,676	putative ABC transporter
JEDLFLNC_00620	contig-57000000	6695	6721	-	S_Typhimurium_ST313_AGEnt_accessory_0900_length_261	235	261	4.46	0,579	3-isopropylmalate dehydratase small subunit
JEDLFLNC_02803	contig-58000001	532	1251	+	S_Typhimurium_ST313_AGEnt_accessory_0901_length_9680	251	970	100.00	0,0	putative outer membrane adhesin
JEDLFLNC_02804	contig-58000001	1587	2534	-	S_Typhimurium_ST313_AGEnt_accessory_0901_length_9680	1306	2253	100.00	0,0	LysR-family transcriptional regulator (SPI-6 associated)
JEDLFLNC_02805	contig-58000001	2856	3467	+	S_Typhimurium_ST313_AGEnt_accessory_0901_length_9680	2575	3186	100.00	0,0	hypothetical protein
JEDLFLNC_02806	contig-58000001	3349	4170	-	S_Typhimurium_ST313_AGEnt_accessory_0901_length_9680	3068	3889	100.00	0,0	hypothetical protein
JEDLFLNC_02807	contig-58000001	4576	5046	-	S_Typhimurium_ST313_AGEnt_accessory_0901_length_9680	4295	4765	100.00	0,0	fimbrial structural subunit
JEDLFLNC_02808	contig-58000001	5068	7578	-	S_Typhimurium_ST313_AGEnt_accessory_0901_length_9680	4787	7297	100.00	0,0	salmonella atypical fimbria outer membrane usher
JEDLFLNC_02809	contig-58000001	7602	8315	-	S_Typhimurium_ST313_AGEnt_accessory_0901_length_9680	7321	8034	100.00	0,0	salmonella atypical fimbria chaperone
JEDLFLNC_02810	contig-58000001	8423	8923	-	S_Typhimurium_ST313_AGEnt_accessory_0901_length_9680	8142	8642	100.00	0,0	salmonella atypical fimbria lipoprotein
JEDLFLNC_02811	contig-58000001	9685	9957	-	S_Typhimurium_ST313_AGEnt_accessory_0901_length_9680	9404	9676	100.00	0,0	IS3 family transposase IS1351
JEDLFLNC_00110	contig-6000000	965	1106	+	S_Typhimurium_ST313_AGEnt_accessory_0903_length_142	1	142	30.54	27,296	hypothetical protein
JEDLFLNC_00115	contig-6000000	6010	6369	+	S_Typhimurium_ST313_AGEnt_accessory_0904_length_6871	133	492	100.00	0,0	hypothetical protein
JEDLFLNC_00116	contig-6000000	6353	6676	+	S_Typhimurium_ST313_AGEnt_accessory_0904_length_6871	476	799	100.00	0,0	putative DNA-binding protein
JEDLFLNC_00117	contig-6000000	6767	7036	-	S_Typhimurium_ST313_AGEnt_accessory_0904_length_6871	890	1159	100.00	0,0	putative phosphocarrier protein of PTS system
JEDLFLNC_00118	contig-6000000	7046	7906	-	S_Typhimurium_ST313_AGEnt_accessory_0904_length_6871	1169	2029	100.00	0,0	putative fructose-1,6-bisphosphate aldolase, class II
JEDLFLNC_00119	contig-6000000	7969	9453	-	S_Typhimurium_ST313_AGEnt_accessory_0904_length_6871	2092	3576	100.00	0,0	putative sugar (pentulose and hexulose) kinase
JEDLFLNC_00120	contig-6000000	9446	10804	-	S_Typhimurium_ST313_AGEnt_accessory_0904_length_6871	3569	4927	100.00	0,0	PTS system, galactitol-specific IIC component
JEDLFLNC_00121	contig-6000000	10880	11167	-	S_Typhimurium_ST313_AGEnt_accessory_0904_length_6871	5003	5290	100.00	0,0	putative IIB component of PTS system
JEDLFLNC_00122	contig-6000000	11164	11637	-	S_Typhimurium_ST313_AGEnt_accessory_0904_length_6871	5287	5760	100.00	0,0	putative phosphoenolpyruvate-dependent sugar phosphotransferase system, eiia 2
JEDLFLNC_00123	contig-6000000	11655	12398	-	S_Typhimurium_ST313_AGEnt_accessory_0904_length_6871	5778	6521	100.00	0,0	putative GntR-family transcriptional regulator
JEDLFLNC_02820	contig-60000001	1125	1502	+	S_Typhimurium_ST313_AGEnt_accessory_0906_length_5058	1	378	36.63	654,0	pathogenicity island 1 Type III secretion system apparatus-part of the Translocon
JEDLFLNC_02821	contig-60000001	1521	3578	+	S_Typhimurium_ST313_AGEnt_accessory_0906_length_5058	397	2454	100.00	0,0	pathogenicity island 1 Type III secretion system effector protein-involved in actin bundling and polymerization leading to epithelial cell invasion and formation of the SCV
JEDLFLNC_02822	contig-60000001	3597	3845	+	S_Typhimurium_ST313_AGEnt_accessory_0906_length_5058	2473	2721	100.00	0,0	putative acyl carrier protein
JEDLFLNC_02823	contig-60000001	3889	4149	+	S_Typhimurium_ST313_AGEnt_accessory_0906_length_5058	2765	3025	100.00	0,0	hypothetical protein
JEDLFLNC_02824	contig-60000001	4176	4568	+	S_Typhimurium_ST313_AGEnt_accessory_0906_length_5058	3052	3444	100.00	0,0	chaperone (associated with virulence)
JEDLFLNC_02825	contig-60000001	4579	6182	+	S_Typhimurium_ST313_AGEnt_accessory_0906_length_5058	3455	5058	99.75	0,4	Type III secretion system effector protein, Inhibits Cdc42 and Rac1 by its GAP activity and MAPK signaling and IL-8 secretion through its tyrosine phosphatase activity
JEDLFLNC_02259	contig-6000001	8057	8147	-	S_Typhimurium_ST313_AGEnt_accessory_0907_length_190	100	190	7.72	0,1088	phosphoribosylglycinamide formyltransferase 2
JEDLFLNC_00646	contig-61000000	774	1187	-	S_Typhimurium_ST313_AGEnt_accessory_0908_length_7257	774	1187	100.00	0,0	hypothetical protein
JEDLFLNC_00647	contig-61000000	1243	1464	-	S_Typhimurium_ST313_AGEnt_accessory_0908_length_7257	1243	1464	100.00	0,0	hypothetical protein
JEDLFLNC_00648	contig-61000000	1464	2144	-	S_Typhimurium_ST313_AGEnt_accessory_0908_length_7257	1464	2144	100.00	0,0	CcrM-like DNA adenine methyltransferase
JEDLFLNC_00649	contig-61000000	2523	2879	-	S_Typhimurium_ST313_AGEnt_accessory_0908_length_7257	2523	2879	100.00	0,0	hypothetical protein
JEDLFLNC_00650	contig-61000000	2872	3342	-	S_Typhimurium_ST313_AGEnt_accessory_0908_length_7257	2872	3342	100.00	0,0	hypothetical protein
JEDLFLNC_00651	contig-61000000	3853	4275	+	S_Typhimurium_ST313_AGEnt_accessory_0908_length_7257	3853	4275	100.00	0,0	DNA repair protein
JEDLFLNC_00652	contig-61000000	4275	5549	+	S_Typhimurium_ST313_AGEnt_accessory_0908_length_7257	4275	5549	100.00	0,0	DNA repair protein
JEDLFLNC_00653	contig-61000000	5631	6605	-	S_Typhimurium_ST313_AGEnt_accessory_0908_length_7257	5631	6605	100.00	0,0	Virulence regulon transcriptional activator VirB
JEDLFLNC_00654	contig-61000000	6605	7234	-	S_Typhimurium_ST313_AGEnt_accessory_0908_length_7257	6605	7234	100.00	0,0	Plasmid partition protein A
JEDLFLNC_02832	contig-61000001	4854	5651	-	S_Typhimurium_ST313_AGEnt_accessory_0909_length_1357	25	822	100.00	0,0	putative membrane component of 2-aminoethylphosphonate transporter
JEDLFLNC_02833	contig-61000001	5654	6103	-	S_Typhimurium_ST313_AGEnt_accessory_0909_length_1357	825	1274	100.00	0,0	putative membrane component of 2-aminoethylphosphonate transporter
JEDLFLNC_00661	contig-63000000	1037	1095	-	S_Typhimurium_ST313_AGEnt_accessory_0911_length_59	1	59	8.03	103,573	hypothetical protein
JEDLFLNC_02846	contig-64000001	755	976	+	S_Typhimurium_ST313_AGEnt_accessory_0914_length_916	88	309	100.00	0,0	hypothetical protein
JEDLFLNC_02847	contig-64000001	1275	1496	-	S_Typhimurium_ST313_AGEnt_accessory_0914_length_916	608	829	100.00	0,0	hypothetical protein
JEDLFLNC_00689	contig-67000000	2975	4241	-	S_Typhimurium_ST313_AGEnt_accessory_0919_length_1487	1	1267	98.91	14,0	colanic acid biosynthesis protein
JEDLFLNC_00690	contig-67000000	4263	4461	-	S_Typhimurium_ST313_AGEnt_accessory_0919_length_1487	1289	1487	13.46	0,1280	putative transmembrane transport protein
JEDLFLNC_02874	contig-67000001	5787	5912	+	S_Typhimurium_ST313_AGEnt_accessory_0921_length_258	4	129	100.00	0,0	hypothetical protein
JEDLFLNC_00693	contig-68000000	1752	1764	+	S_Typhimurium_ST313_AGEnt_accessory_0922_length_1452	1	13	0.97	1331,0	argininosuccinate synthetase
JEDLFLNC_00694	contig-68000000	1850	2914	-	S_Typhimurium_ST313_AGEnt_accessory_0922_length_1452	99	1163	100.00	0,0	hypothetical protein
JEDLFLNC_02875	contig-68000001	826	2760	-	S_Typhimurium_ST313_AGEnt_accessory_0924_length_3994	826	2760	100.00	0,0	hypothetical protein
JEDLFLNC_02876	contig-68000001	3187	3933	+	S_Typhimurium_ST313_AGEnt_accessory_0924_length_3994	3187	3933	100.00	0,0	putative outer membrane protein
JEDLFLNC_02879	contig-69000001	980	4633	-	S_Typhimurium_ST313_AGEnt_accessory_0927_length_7526	980	4633	100.00	0,0	putative ABC transporter protein
JEDLFLNC_02880	contig-69000001	4714	5829	-	S_Typhimurium_ST313_AGEnt_accessory_0927_length_7526	4714	5829	100.00	0,0	putative glycosyltransferase
JEDLFLNC_02881	contig-69000001	6520	7092	+	S_Typhimurium_ST313_AGEnt_accessory_0927_length_7526	6520	7092	100.00	0,0	DNA-invertase hin
JEDLFLNC_02273	contig-7000001	4060	4110	+	S_Typhimurium_ST313_AGEnt_accessory_0928_length_105	55	105	5.11	0,948	hypothetical protein
JEDLFLNC_00714	contig-71000000	1081	1331	+	S_Typhimurium_ST313_AGEnt_accessory_0929_length_251	1	251	55.04	157,48	hypothetical protein
JEDLFLNC_02889	contig-71000001	2179	4233	+	S_Typhimurium_ST313_AGEnt_accessory_0930_length_4248	2179	4233	100.00	0,0	putative glycosyl transferase
JEDLFLNC_00725	contig-72000000	3598	5437	+	S_Typhimurium_ST313_AGEnt_accessory_0931_length_1840	1	1840	84.02	215,135	ferrichrome-iron receptor
JEDLFLNC_02895	contig-72000001	54	392	+	S_Typhimurium_ST313_AGEnt_accessory_0933_length_4593	54	392	100.00	0,0	putative bacteriophage protein
JEDLFLNC_02896	contig-72000001	463	693	+	S_Typhimurium_ST313_AGEnt_accessory_0933_length_4593	463	693	100.00	0,0	hypothetical protein
