locus_id	gen_contig_id	gen_contig_start	gen_contig_stop	strand	out_seq_id	out_seq_start	out_seq_stop	pct_locus	source_gen	overhangs	product
SNSL254_A2942	CP001113	2873473	2873680	-	pangenome_0812_length_208	1	208	24.94	S_Newport_SL254	453,173	retron EC67 DNA adenine methylase
SNSL254_A2944	CP001113	2874186	2874392	-	pangenome_0813_length_207	1	207	89.61	S_Newport_SL254	23,1	conserved domain protein
SNSL254_A2949	CP001113	2876055	2876258	-	pangenome_0814_length_12749	33	236	100.00	S_Newport_SL254	0,0	hypothetical protein
SNSL254_A2950	CP001113	2876683	2876970	+	pangenome_0814_length_12749	661	948	100.00	S_Newport_SL254	0,0	repressor protein
SNSL254_A2951	CP001113	2876970	2877980	+	pangenome_0814_length_12749	948	1958	100.00	S_Newport_SL254	0,0	phage integrase
SNSL254_A2952	CP001113	2878326	2879519	+	pangenome_0814_length_12749	2304	3497	100.00	S_Newport_SL254	0,0	phage integrase family protein
SNSL254_A2953	CP001113	2879530	2880645	+	pangenome_0814_length_12749	3508	4623	100.00	S_Newport_SL254	0,0	conserved hypothetical protein
SNSL254_A2954	CP001113	2880633	2882402	+	pangenome_0814_length_12749	4611	6380	100.00	S_Newport_SL254	0,0	domain of unknown function protein
SNSL254_A2955	CP001113	2882609	2883175	-	pangenome_0814_length_12749	6587	7153	100.00	S_Newport_SL254	0,0	phage polarity suppression protein
SNSL254_A2956	CP001113	2883192	2883437	-	pangenome_0814_length_12749	7170	7415	100.00	S_Newport_SL254	0,0	phage transcriptional activator, Ogr/delta
SNSL254_A2958	CP001113	2883434	2884129	-	pangenome_0814_length_12749	7412	8107	100.00	S_Newport_SL254	0,0	glycoprotein 3
SNSL254_A2957	CP001113	2884097	2884273	+	pangenome_0814_length_12749	8075	8251	100.00	S_Newport_SL254	0,0	hypothetical protein
SNSL254_A2959	CP001113	2884243	2884389	+	pangenome_0814_length_12749	8221	8367	100.00	S_Newport_SL254	0,0	hypothetical protein
SNSL254_A2960	CP001113	2884712	2884978	+	pangenome_0814_length_12749	8690	8956	100.00	S_Newport_SL254	0,0	phage DNA binding protein
SNSL254_A2961	CP001113	2885338	2885532	+	pangenome_0814_length_12749	9316	9510	100.00	S_Newport_SL254	0,0	phage immunity repressor protein
SNSL254_A2962	CP001113	2885577	2885756	+	pangenome_0814_length_12749	9555	9734	100.00	S_Newport_SL254	0,0	conserved hypothetical protein
SNSL254_A2963	CP001113	2885753	2886073	+	pangenome_0814_length_12749	9731	10051	100.00	S_Newport_SL254	0,0	hypothetical P4 phage protein
SNSL254_A2964	CP001113	2886088	2888421	+	pangenome_0814_length_12749	10066	12399	100.00	S_Newport_SL254	0,0	bacteriophage P4 DNA primase
SNSL254_A3146	CP001113	3056307	3056429	+	pangenome_0815_length_9683	322	444	100.00	S_Newport_SL254	0,0	conserved hypothetical protein
SNSL254_A3147	CP001113	3056558	3056851	-	pangenome_0815_length_9683	573	866	100.00	S_Newport_SL254	0,0	CRISPR-associated protein Cas2
SNSL254_A3148	CP001113	3056854	3057771	-	pangenome_0815_length_9683	869	1786	100.00	S_Newport_SL254	0,0	CRISPR-associated protein Cas1
SNSL254_A3149	CP001113	3057771	3058475	-	pangenome_0815_length_9683	1786	2490	100.00	S_Newport_SL254	0,0	crispr-associated protein, Cse3 family
SNSL254_A3150	CP001113	3058475	3059200	-	pangenome_0815_length_9683	2490	3215	100.00	S_Newport_SL254	0,0	crispr-associated protein Cas5, ecoli subtype
SNSL254_A3151	CP001113	3059210	3060268	-	pangenome_0815_length_9683	3225	4283	100.00	S_Newport_SL254	0,0	CRISPR-associated protein, Cse4 family
SNSL254_A3152	CP001113	3060291	3060893	-	pangenome_0815_length_9683	4306	4908	100.00	S_Newport_SL254	0,0	CRISPR-associated protein, Cse2 family
SNSL254_A3153	CP001113	3060910	3062445	-	pangenome_0815_length_9683	4925	6460	100.00	S_Newport_SL254	0,0	CRISPR-associated protein, Cse1 family
SNSL254_A4000	CP001113	3888170	3888881	-	pangenome_0818_length_712	1	712	72.58	S_Newport_SL254	106,163	WaaS
SNSL254_A4348	CP001113	4231918	4232898	-	pangenome_0819_length_18913	116	1096	100.00	S_Newport_SL254	0,0	site-specific recombinase, phage integrase family
SNSL254_A4349	CP001113	4233398	4233670	+	pangenome_0819_length_18913	1596	1868	100.00	S_Newport_SL254	0,0	Cox protein
SNSL254_A4350	CP001113	4233727	4233849	+	pangenome_0819_length_18913	1925	2047	100.00	S_Newport_SL254	0,0	conserved domain protein
SNSL254_A4351	CP001113	4233849	4234340	+	pangenome_0819_length_18913	2047	2538	100.00	S_Newport_SL254	0,0	putative replication gene B protein
SNSL254_A4352	CP001113	4234404	4234628	+	pangenome_0819_length_18913	2602	2826	100.00	S_Newport_SL254	0,0	conserved domain protein
SNSL254_A4355	CP001113	4234988	4235125	-	pangenome_0819_length_18913	3186	3323	100.00	S_Newport_SL254	0,0	hypothetical protein
SNSL254_A4356	CP001113	4235151	4235426	+	pangenome_0819_length_18913	3349	3624	100.00	S_Newport_SL254	0,0	gp83
SNSL254_A4357	CP001113	4235569	4237692	+	pangenome_0819_length_18913	3767	5890	100.00	S_Newport_SL254	0,0	replication gene A protein
SNSL254_A4358	CP001113	4238065	4239105	-	pangenome_0819_length_18913	6263	7303	100.00	S_Newport_SL254	0,0	Fic protein family
SNSL254_A4360	CP001113	4239239	4239670	-	pangenome_0819_length_18913	7437	7868	100.00	S_Newport_SL254	0,0	conserved hypothetical protein
SNSL254_A4359	CP001113	4239669	4239860	+	pangenome_0819_length_18913	7867	8058	100.00	S_Newport_SL254	0,0	hypothetical protein
SNSL254_A4361	CP001113	4240024	4240161	-	pangenome_0819_length_18913	8222	8359	100.00	S_Newport_SL254	0,0	hypothetical protein
SNSL254_A4362	CP001113	4240189	4240326	+	pangenome_0819_length_18913	8387	8524	100.00	S_Newport_SL254	0,0	hypothetical protein
SNSL254_A4363	CP001113	4240381	4241418	-	pangenome_0819_length_18913	8579	9616	100.00	S_Newport_SL254	0,0	phage portal protein, pbsx family
SNSL254_A4364	CP001113	4241418	4243187	-	pangenome_0819_length_18913	9616	11385	100.00	S_Newport_SL254	0,0	putative conserved hypothetical protein
SNSL254_A4365	CP001113	4243352	4244215	+	pangenome_0819_length_18913	11550	12413	100.00	S_Newport_SL254	0,0	phage capsid scaffolding protein GpO
SNSL254_A4366	CP001113	4244247	4245407	+	pangenome_0819_length_18913	12445	13605	100.00	S_Newport_SL254	0,0	phage major capsid protein, P2 family
SNSL254_A4367	CP001113	4245411	4246169	+	pangenome_0819_length_18913	13609	14367	100.00	S_Newport_SL254	0,0	gpM
SNSL254_A4368	CP001113	4246122	4246241	-	pangenome_0819_length_18913	14320	14439	100.00	S_Newport_SL254	0,0	hypothetical protein
SNSL254_A4369	CP001113	4246267	4246767	+	pangenome_0819_length_18913	14465	14965	100.00	S_Newport_SL254	0,0	phage head completion protein
SNSL254_A4370	CP001113	4246767	4246970	+	pangenome_0819_length_18913	14965	15168	100.00	S_Newport_SL254	0,0	phage Tail Protein X
SNSL254_A4371	CP001113	4246973	4247182	+	pangenome_0819_length_18913	15171	15380	100.00	S_Newport_SL254	0,0	putative prophage Hp1 family holin
SNSL254_A4372	CP001113	4247166	4247675	+	pangenome_0819_length_18913	15364	15873	100.00	S_Newport_SL254	0,0	glycoside hydrolase, family 24
SNSL254_A4373	CP001113	4247672	4248085	+	pangenome_0819_length_18913	15870	16283	100.00	S_Newport_SL254	0,0	protein LysB
SNSL254_A4374	CP001113	4248193	4248660	+	pangenome_0819_length_18913	16391	16858	100.00	S_Newport_SL254	0,0	P2 phage tail completion protein R
SNSL254_A4375	CP001113	4248653	4249120	+	pangenome_0819_length_18913	16851	17318	100.00	S_Newport_SL254	0,0	phage virion morphogenesis protein
SNSL254_A4376	CP001113	4249158	4250501	+	pangenome_0819_length_18913	17356	18699	100.00	S_Newport_SL254	0,0	conserved hypothetical protein
SNSL254_A4377	CP001113	4250578	4250715	+	pangenome_0819_length_18913	18776	18913	21.50	S_Newport_SL254	0,504	baseplate assembly protein V
SNSL254_A4381	CP001113	4253680	4254637	+	pangenome_0820_length_958	1	958	54.96	S_Newport_SL254	668,117	gp19
SNSL254_A4387	CP001113	4258528	4260163	+	pangenome_0821_length_1646	1	1636	66.99	S_Newport_SL254	806,0	gp24
SNSL254_A4388	CP001113	4260172	4260173	+	pangenome_0821_length_1646	1645	1646	0.41	S_Newport_SL254	0,487	gp25
SNSL254_A4389	CP001113	4261802	4261826	+	pangenome_0822_length_933	1	25	2.14	S_Newport_SL254	1145,0	late control gene D protein
SNSL254_A4536	CP001113	4411352	4411867	-	pangenome_0823_length_968	61	576	100.00	S_Newport_SL254	0,0	tail assembly chaperone gp38
SNSL254_A4537	CP001113	4411877	4412259	-	pangenome_0823_length_968	586	968	25.84	S_Newport_SL254	0,1099	gp19
SNSL254_A4665	CP001113	4553978	4554445	+	pangenome_0824_length_724	183	650	100.00	S_Newport_SL254	0,0	integrase, catalytic region
SNSL254_A4667	CP001113	4555391	4555531	-	pangenome_0825_length_7344	525	665	100.00	S_Newport_SL254	0,0	hypothetical protein
SNSL254_A4668	CP001113	4555556	4555861	+	pangenome_0825_length_7344	690	995	100.00	S_Newport_SL254	0,0	repressor protein
SNSL254_A4669	CP001113	4556063	4556893	+	pangenome_0825_length_7344	1197	2027	100.00	S_Newport_SL254	0,0	periplasmic chaperone
SNSL254_A4672	CP001113	4559897	4560148	+	pangenome_0825_length_7344	5031	5282	100.00	S_Newport_SL254	0,0	putative invasin protein
SNSL254_A4673	CP001113	4560227	4560355	+	pangenome_0825_length_7344	5361	5489	100.00	S_Newport_SL254	0,0	hypothetical protein
SNSL254_A4674	CP001113	4560865	4561332	+	pangenome_0825_length_7344	5999	6466	100.00	S_Newport_SL254	0,0	hypothetical protein
SNSL254_A4675	CP001113	4561513	4562172	+	pangenome_0825_length_7344	6647	7306	100.00	S_Newport_SL254	0,0	thiol:disulfide interchange protein DsbA
SNSL254_A4836	CP001113	4709793	4711058	+	pangenome_0826_length_5234	153	1418	100.00	S_Newport_SL254	0,0	integrase
SNSL254_A4837	CP001113	4711108	4713657	-	pangenome_0826_length_5234	1468	4017	100.00	S_Newport_SL254	0,0	putative dead/deah box helicase domain protein
SNSL254_A4838	CP001113	4713641	4714678	-	pangenome_0826_length_5234	4001	5038	100.00	S_Newport_SL254	0,0	conserved hypothetical protein
SNSL254_A4840	CP001113	4715383	4715937	-	pangenome_0827_length_6295	38	592	100.00	S_Newport_SL254	0,0	putative polarity suppression protein encoded in CP-933I
SNSL254_A4841	CP001113	4715934	4716686	-	pangenome_0827_length_6295	589	1341	100.00	S_Newport_SL254	0,0	putative capsid morphogenesis protein encoded in CP-933I
SNSL254_A4842	CP001113	4717599	4717859	+	pangenome_0827_length_6295	2254	2514	100.00	S_Newport_SL254	0,0	phage transcriptional regulator, AlpA
SNSL254_A4843	CP001113	4717908	4718033	-	pangenome_0827_length_6295	2563	2688	100.00	S_Newport_SL254	0,0	hypothetical protein
SNSL254_A4844	CP001113	4718213	4718404	+	pangenome_0827_length_6295	2868	3059	100.00	S_Newport_SL254	0,0	phage immunity repressor protein
SNSL254_A4845	CP001113	4718404	4718625	+	pangenome_0827_length_6295	3059	3280	100.00	S_Newport_SL254	0,0	conserved hypothetical protein
SNSL254_A4846	CP001113	4718625	4718948	+	pangenome_0827_length_6295	3280	3603	100.00	S_Newport_SL254	0,0	conserved hypothetical protein
SNSL254_A4847	CP001113	4718963	4721293	+	pangenome_0827_length_6295	3618	5948	100.00	S_Newport_SL254	0,0	bacteriophage P4 DNA primase
SNSL254_A4878	CP001113	4747166	4749019	+	pangenome_0828_length_2134	119	1972	100.00	S_Newport_SL254	0,0	protein of unknown function
SNSL254_A4879	CP001113	4749064	4749181	-	pangenome_0828_length_2134	2017	2134	36.76	S_Newport_SL254	0,203	endoribonuclease SymE
SNSL254_A4880	CP001113	4749620	4751315	-	pangenome_0829_length_6888	1	1696	98.83	S_Newport_SL254	20,0	putative type I restriction-modification system, S subunit
SNSL254_A4881	CP001113	4751315	4752784	-	pangenome_0829_length_6888	1696	3165	100.00	S_Newport_SL254	0,0	type I restriction-modification system, M subunit
SNSL254_A4882	CP001113	4752855	4755284	-	pangenome_0829_length_6888	3236	5665	100.00	S_Newport_SL254	0,0	type I restriction enzyme EcoEI R protein
SNSL254_A4883	CP001113	4755426	4756394	+	pangenome_0829_length_6888	5807	6775	100.00	S_Newport_SL254	0,0	putative membrane protein
SPAP0001	AM412236	137	742	-	pangenome_0830_length_2445	137	742	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical transmembrane protein
SPAP0002	AM412236	956	1267	-	pangenome_0830_length_2445	956	1267	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0003	AM412236	1581	1904	-	pangenome_0830_length_2445	1581	1904	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0004	AM412236	2072	2353	-	pangenome_0830_length_2445	2072	2353	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical exported protein (pseudogene)
SPAP0016	AM412236	4540	4590	+	pangenome_0832_length_33981	1	51	100.00	S_ParatyphiA_AKU12601	0,0	NoAnnotation
SPAP0017	AM412236	4610	4816	-	pangenome_0832_length_33981	71	277	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0018	AM412236	4851	5075	-	pangenome_0832_length_33981	312	536	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0019	AM412236	5129	5335	-	pangenome_0832_length_33981	590	796	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical transmembrane protein
SPAP0020	AM412236	5731	5991	-	pangenome_0832_length_33981	1192	1452	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0021	AM412236	6080	6571	-	pangenome_0832_length_33981	1541	2032	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0022	AM412236	6576	6884	-	pangenome_0832_length_33981	2037	2345	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0023	AM412236	7092	7457	-	pangenome_0832_length_33981	2553	2918	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical transmembrane protein
SPAP0024	AM412236	7558	7842	-	pangenome_0832_length_33981	3019	3303	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0025	AM412236	7844	8164	-	pangenome_0832_length_33981	3305	3625	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0026	AM412236	8228	8611	-	pangenome_0832_length_33981	3689	4072	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0027	AM412236	8642	8818	-	pangenome_0832_length_33981	4103	4279	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0028	AM412236	8926	9150	-	pangenome_0832_length_33981	4387	4611	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0029	AM412236	9237	9701	-	pangenome_0832_length_33981	4698	5162	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical transmembrane protein
SPAP0030	AM412236	9884	12313	-	pangenome_0832_length_33981	5345	7774	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0031	AM412236	12436	12948	-	pangenome_0832_length_33981	7897	8409	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0032	AM412236	12930	13736	-	pangenome_0832_length_33981	8391	9197	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0033	AM412236	13964	14155	-	pangenome_0832_length_33981	9425	9616	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0034	AM412236	14284	14616	-	pangenome_0832_length_33981	9745	10077	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0035	AM412236	15116	16297	-	pangenome_0832_length_33981	10577	11758	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0036	AM412236	16306	16602	-	pangenome_0832_length_33981	11767	12063	100.00	S_ParatyphiA_AKU12601	0,0	putative toxin-plasmid maintenance system killer protein
SPAP0037	AM412236	16666	17133	-	pangenome_0832_length_33981	12127	12594	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0038	AM412236	17432	17758	+	pangenome_0832_length_33981	12893	13219	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0039	AM412236	17993	18769	+	pangenome_0832_length_33981	13454	14230	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0040	AM412236	18919	19695	+	pangenome_0832_length_33981	14380	15156	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0041	AM412236	19760	19882	+	pangenome_0832_length_33981	15221	15343	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0042	AM412236	19884	20225	+	pangenome_0832_length_33981	15345	15686	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0043	AM412236	20284	20589	+	pangenome_0832_length_33981	15745	16050	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0044	AM412236	20817	21521	+	pangenome_0832_length_33981	16278	16982	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0046	AM412236	22060	24444	-	pangenome_0832_length_33981	17521	19905	100.00	S_ParatyphiA_AKU12601	0,0	putative periplasmic protein
SPAP0047	AM412236	24695	25303	+	pangenome_0832_length_33981	20156	20764	100.00	S_ParatyphiA_AKU12601	0,0	putative periplasmic protein
SPAP0048	AM412236	25416	25712	+	pangenome_0832_length_33981	20877	21173	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0050	AM412236	25717	26313	+	pangenome_0832_length_33981	21178	21774	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0051	AM412236	26705	27586	+	pangenome_0832_length_33981	22166	23047	100.00	S_ParatyphiA_AKU12601	0,0	replication initiation protein
SPAP0052	AM412236	28172	28669	-	pangenome_0832_length_33981	23633	24130	100.00	S_ParatyphiA_AKU12601	0,0	putative periplasmic protein
SPAP0053	AM412236	28684	28887	-	pangenome_0832_length_33981	24145	24348	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0054	AM412236	29338	31794	-	pangenome_0832_length_33981	24799	27255	100.00	S_ParatyphiA_AKU12601	0,0	putative periplasmic protein
SPAP0055	AM412236	32240	32416	-	pangenome_0832_length_33981	27701	27877	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0056	AM412236	32431	34107	-	pangenome_0832_length_33981	27892	29568	100.00	S_ParatyphiA_AKU12601	0,0	putative DNA restriction methylase
SPAP0057	AM412236	34371	35528	-	pangenome_0832_length_33981	29832	30989	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein (putative DNA-binding protein)
SPAP0058	AM412236	35887	36711	+	pangenome_0832_length_33981	31348	32172	100.00	S_ParatyphiA_AKU12601	0,0	putative DNA adenine methylase
SPAP0059	AM412236	36726	37547	-	pangenome_0832_length_33981	32187	33008	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0060	AM412236	37830	38520	-	pangenome_0832_length_33981	33291	33981	97.19	S_ParatyphiA_AKU12601	0,20	hypothetical protein (pseudogene)
SPAP0064	AM412236	40508	41886	+	pangenome_0833_length_1379	1	1379	46.48	S_ParatyphiA_AKU12601	815,773	transposase for transposon Tn21
SPAP0064	AM412236	42599	42659	+	pangenome_0834_length_1588	1	61	2.06	S_ParatyphiA_AKU12601	2906,0	transposase for transposon Tn21
SPAP0066	AM412236	42726	43103	+	pangenome_0834_length_1588	128	505	100.00	S_ParatyphiA_AKU12601	0,0	putative acetyltransferase
SPAP0067	AM412236	43304	43963	-	pangenome_0834_length_1588	706	1365	100.00	S_ParatyphiA_AKU12601	0,0	chloramphenicol acetyl transferase (chloramphenicol marker)
SPAP0078	AM412236	45086	45958	+	pangenome_0835_length_24429	132	1004	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein (putative lipoprotein)
SPAP0079	AM412236	45985	49161	-	pangenome_0835_length_24429	1031	4207	100.00	S_ParatyphiA_AKU12601	0,0	putative mating pair stabilization protein
SPAP0080	AM412236	49184	50191	-	pangenome_0835_length_24429	4230	5237	100.00	S_ParatyphiA_AKU12601	0,0	plasmid transfer protein
SPAP0081	AM412236	50381	51889	-	pangenome_0835_length_24429	5427	6935	100.00	S_ParatyphiA_AKU12601	0,0	plasmid transfer protein
SPAP0082	AM412236	51876	52388	-	pangenome_0835_length_24429	6922	7434	100.00	S_ParatyphiA_AKU12601	0,0	putative signal peptidase I)
SPAP0083	AM412236	52662	56960	-	pangenome_0835_length_24429	7708	12006	100.00	S_ParatyphiA_AKU12601	0,0	putative periplasmic protein
SPAP0084	AM412236	57080	57643	-	pangenome_0835_length_24429	12126	12689	100.00	S_ParatyphiA_AKU12601	0,0	putative h transfer determinant
SPAP0085	AM412236	57640	58074	-	pangenome_0835_length_24429	12686	13120	100.00	S_ParatyphiA_AKU12601	0,0	putative h transfer determinant
SPAP0086	AM412236	58064	58516	-	pangenome_0835_length_24429	13110	13562	100.00	S_ParatyphiA_AKU12601	0,0	transfer repressor
SPAP0087	AM412236	59082	59759	-	pangenome_0835_length_24429	14128	14805	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical partitioning protein
SPAP0088	AM412236	59787	60821	-	pangenome_0835_length_24429	14833	15867	100.00	S_ParatyphiA_AKU12601	0,0	putative plasmid stability/partition protein
SPAP0089	AM412236	61195	62142	+	pangenome_0835_length_24429	16241	17188	100.00	S_ParatyphiA_AKU12601	0,0	putative surface exclusion protein trhO
SPAP0090	AM412236	62142	62981	+	pangenome_0835_length_24429	17188	18027	100.00	S_ParatyphiA_AKU12601	0,0	putative surface exclusion protein
SPAP0091	AM412236	62974	63495	+	pangenome_0835_length_24429	18020	18541	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0092	AM412236	63492	63884	+	pangenome_0835_length_24429	18538	18930	100.00	S_ParatyphiA_AKU12601	0,0	putative exported protein
SPAP0093	AM412236	64068	65075	-	pangenome_0835_length_24429	19114	20121	100.00	S_ParatyphiA_AKU12601	0,0	putative plasmid partition protein
SPAP0094	AM412236	65072	66325	-	pangenome_0835_length_24429	20118	21371	100.00	S_ParatyphiA_AKU12601	0,0	putative plasmid partition protein
SPAP0105	AM412236	70153	71426	-	pangenome_0836_length_3413	1	1274	98.30	S_ParatyphiA_AKU12601	22,0	conserved hypothetical protein
SPAP0106	AM412236	71489	73486	-	pangenome_0836_length_3413	1337	3334	100.00	S_ParatyphiA_AKU12601	0,0	putative membrane transporter
SPAP0117	AM412236	74530	77211	-	pangenome_0837_length_13924	196	2877	100.00	S_ParatyphiA_AKU12601	0,0	putative plasmid transfer protein
SPAP0118	AM412236	77220	78170	-	pangenome_0837_length_13924	2886	3836	100.00	S_ParatyphiA_AKU12601	0,0	plasmid transfer protein
SPAP0119	AM412236	78180	79037	-	pangenome_0837_length_13924	3846	4703	100.00	S_ParatyphiA_AKU12601	0,0	putative plasmid transfer protein htdT
SPAP0120	AM412236	79038	79550	-	pangenome_0837_length_13924	4704	5216	100.00	S_ParatyphiA_AKU12601	0,0	putative membrane protein
SPAP0121	AM412236	79559	80917	-	pangenome_0837_length_13924	5225	6583	100.00	S_ParatyphiA_AKU12601	0,0	putative transfer protein
SPAP0122	AM412236	80907	81347	-	pangenome_0837_length_13924	6573	7013	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical transfer protein (putative membrane protein)
SPAP0123	AM412236	81349	82581	-	pangenome_0837_length_13924	7015	8247	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical transfer protein
SPAP0124	AM412236	82584	83381	-	pangenome_0837_length_13924	8250	9047	100.00	S_ParatyphiA_AKU12601	0,0	trhE (putative pilus assembly protein)
SPAP0125	AM412236	83381	83731	-	pangenome_0837_length_13924	9047	9397	100.00	S_ParatyphiA_AKU12601	0,0	trhL (putative plasmid transfer protein)
SPAP0126	AM412236	83750	84103	-	pangenome_0837_length_13924	9416	9769	100.00	S_ParatyphiA_AKU12601	0,0	transfer protein
SPAP0127	AM412236	85545	86420	-	pangenome_0837_length_13924	11211	12086	100.00	S_ParatyphiA_AKU12601	0,0	rephi1a (replication initiation protein)
SPAP0128	AM412236	86955	88031	+	pangenome_0837_length_13924	12621	13697	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0129	AM412236	88049	88249	+	pangenome_0837_length_13924	13715	13915	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0133	AM412236	90677	91150	-	pangenome_0838_length_595	109	582	100.00	S_ParatyphiA_AKU12601	0,0	dihydrofolate reductase
SPAP0149	AM412236	96781	97496	+	pangenome_0839_length_1559	1	716	99.86	S_ParatyphiA_AKU12601	1,0	regulatory protein repA (pseudogene)
SPAP0150	AM412236	97483	98334	+	pangenome_0839_length_1559	703	1554	100.00	S_ParatyphiA_AKU12601	0,0	putative replication protein
SPAP0164	AM412236	106375	106797	-	pangenome_0840_length_492	36	458	100.00	S_ParatyphiA_AKU12601	0,0	putative mercury transport protein
SPAP0169	AM412236	107930	107978	+	pangenome_0841_length_139	1	49	11.26	S_ParatyphiA_AKU12601	386,0	mercuric resistance operon regulatory protein
SPAP0180	AM412236	108896	110680	+	pangenome_0842_length_24144	58	1842	100.00	S_ParatyphiA_AKU12601	0,0	putative dna helicase
SPAP0181	AM412236	111078	111953	+	pangenome_0842_length_24144	2240	3115	100.00	S_ParatyphiA_AKU12601	0,0	putative membrane protein
SPAP0182	AM412236	112012	112389	+	pangenome_0842_length_24144	3174	3551	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0183	AM412236	112450	113436	+	pangenome_0842_length_24144	3612	4598	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0184	AM412236	113496	114548	+	pangenome_0842_length_24144	4658	5710	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0185	AM412236	114587	114856	+	pangenome_0842_length_24144	5749	6018	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0186	AM412236	114927	116054	+	pangenome_0842_length_24144	6089	7216	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0187	AM412236	116132	118144	+	pangenome_0842_length_24144	7294	9306	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0188	AM412236	118216	118437	+	pangenome_0842_length_24144	9378	9599	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0189	AM412236	118531	119784	+	pangenome_0842_length_24144	9693	10946	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0190	AM412236	120059	120583	+	pangenome_0842_length_24144	11221	11745	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0191	AM412236	120574	121539	+	pangenome_0842_length_24144	11736	12701	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0192	AM412236	121610	122545	+	pangenome_0842_length_24144	12772	13707	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0193	AM412236	122623	123543	+	pangenome_0842_length_24144	13785	14705	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0194	AM412236	123616	124551	+	pangenome_0842_length_24144	14778	15713	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0195	AM412236	124728	125684	+	pangenome_0842_length_24144	15890	16846	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
SPAP0196	AM412236	126097	126366	+	pangenome_0842_length_24144	17259	17528	100.00	S_ParatyphiA_AKU12601	0,0	hypothetical protein
